cid,brand,product,model_number,date_certified,category,frequency_band,wifi_support_list,wifi_n,wifi_ac,wifi_6,wifi_7
WFA125503,LG Electronics,MIB3OI GP,MIB3OI GP,2024-03-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA125507,LG Electronics,ICAS3 CHN GP,ICAS3 CHN GP,2024-03-06,Other,5 GHz,"n, ac",True,True,False,False
WFA125508,LG Electronics,ICAS3 CHN GP,ICAS3 CHN GP,2024-03-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA102730,ZTE Corporation,Home Gateway,ZXHN H196A,2024-03-06,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA115016,Robert Bosch GmbH,Cockpit Solution,GM VCU 1.1,2024-03-06,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129128,Sercomm Corporation,GPON ONT,SE300D,2024-03-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129783,"Realme Chongqing Mobile Telecommunications Corp., Ltd.",RMX3867,RMX3867,2024-03-06,Phones,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA128532,TP-Link Systems Inc.,AX5400 Whole Home Mesh Wi-Fi 6 System,Deco X60F,2024-03-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129476,Motorola Solutions,TLK 25,HK2197A,2024-03-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA121821,Sony Group Corporation,Lynx,NSD-M1000,2024-03-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA125505,LG Electronics,MIB3OI GP,MIB3OI GP,2024-03-06,Other,5 GHz,"n, ac",True,True,False,False
WFA130148,Seiko Epson Corporation,Epson All-In-Ones [EP-817A (Wi-Fi 4) series],EP-817A,2024-03-06,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA125504,LG Electronics,MIB3OI GP,MIB3OI GP,2024-03-06,Other,2.4 GHz,n,True,False,False,False
WFA125506,LG Electronics,ICAS3 CHN GP,ICAS3 CHN GP,2024-03-06,Other,2.4 GHz,n,True,False,False,False
WFA130149,Seiko Epson Corporation,Epson All-In-Ones [EP-717A (Wi-Fi 4) series],EP-717A,2024-03-06,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA82565,Intel,Intel(R) Wi-Fi 6 AX200 160MHz,AX200,2024-03-05,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA109275,Qualcomm,Qualcomm WCN685x Wi-Fi 6E Dual Band Simultaneous (DBS) Network Adapter,NFA765,2024-03-05,Other,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA130173,TCL Communication Ltd.,T614WS,T614WS,2024-03-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130172,TCL Communication Ltd.,T614J,T614J,2024-03-04,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129141,"DH AUTOWARE Co.,LTD",23MY_QXi PE_AVN,DM-N12206A,2024-03-04,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129602,"Tozed Kangwei Tech Co., Ltd",ZLT M30,ZLT M30,2024-03-04,Routers,2.4 GHz,n,True,False,False,False
WFA125624,HP Inc.,HP DesignJet T950 MFP,2Y9H3A,2024-03-01,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130165,Intelbras,INTELBRAS AP 3620H WLAN AP,AP 3620H,2024-03-01,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130157,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,A73 Pro 5G,2024-03-01,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130081,Intelbras,INTELBRAS AP 3620 WLAN AP,AP 3620,2024-03-01,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA130090,iRobot,Roomba,RVG-Y1,2024-03-01,Smart Home,2.4 GHz,n,True,False,False,False
WFA125169,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,ZTE 7160N,2024-02-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130127,Reliance Communications,Orbic Fun Pro 5G,R678L5SFP,2024-02-29,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA81514,ZTE Corporation,Home Gateway,ZXHN F1855V2,2024-02-29,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129355,Signify,WiZ Outdoor  standalone camera,9290041112,2024-02-29,Other,2.4 GHz,n,True,False,False,False
WFA130144,Signify,Xitanium 25W 0.7A 36V WiZ RGBTW 120-277V,XI025C070V036FNR1,2024-02-29,Other,2.4 GHz,n,True,False,False,False
WFA127020,ZTE Corporation,Wireless Router,NH8091,2024-02-29,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA130140,TCL Communication Ltd.,T435WS,T435WS,2024-02-29,Phones,2.4 GHz,n,True,False,False,False
WFA130139,TCL Communication Ltd.,T435V,T435V,2024-02-29,Phones,2.4 GHz,n,True,False,False,False
WFA130138,TCL Communication Ltd.,T435SP,T435SP,2024-02-29,Phones,2.4 GHz,n,True,False,False,False
WFA130136,TCL Communication Ltd.,T435S,T435S,2024-02-29,Phones,2.4 GHz,n,True,False,False,False
WFA129356,Signify,WiZ Outdoor  standalone camera,9290041114,2024-02-29,Other,2.4 GHz,n,True,False,False,False
WFA123948,"Harman International Industries, Inc.",TKCMOD12E00,V042,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123953,"Harman International Industries, Inc.",TKCMOD11000,V046,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129619,Desay SV Automotive,Car Audio,IC2912/18,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129618,Desay SV Automotive,Car Audio,IC2902/18,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130095,D & M Holdings Inc.,Single Zone Amp,Denon Home Amp,2024-02-28,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130094,Premium Audio Company Technology Center K.K.,Wireless Audio System,DTM-7.4,2024-02-28,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130092,Premium Audio Company Technology Center K.K.,Wireless Audio System,TX-8470,2024-02-28,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123951,"Harman International Industries, Inc.",TKCMOD12E00,V044,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123952,"Harman International Industries, Inc.",TKCMOD12E00,V049,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123957,"Harman International Industries, Inc.",TKCMOD12N00,V039,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123954,"Harman International Industries, Inc.",TKCMOD12C00,V105,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123955,"Harman International Industries, Inc.",TKCMOD12J00,V045,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123956,"Harman International Industries, Inc.",TKCMOD12N00,V038,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129622,Desay SV Automotive,Car Audio,IC2942/18,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123958,"Harman International Industries, Inc.",TKCMOD12N00,V047,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123959,"Harman International Industries, Inc.",TKCMOD12R00,V048,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123960,"Harman International Industries, Inc.",TKCMOD12T00,V040,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123950,"Harman International Industries, Inc.",TKCMOD12E00,V043,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA119256,Ruijie Networks,RG-WS Series WLAN Controller and RG-AP820-L(V3) AP,RG-AP820-L(V3),2024-02-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129621,Desay SV Automotive,Car Audio,IC2932/18,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129620,Desay SV Automotive,Car Audio,IC2922/18,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130073,"T3 Technology Co.,Ltd.",Router,A645NE,2024-02-28,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA123961,"Harman International Industries, Inc.",TKCMOD13C00,V106,2024-02-28,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129299,"Harman International Industries, Inc.",Toyota La-DCM,TYT25_LT_AA,2024-02-27,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130068,Zyxel Communications Corporation,802.11ax (WiFi 6) Dual-Radio Unified Access Point,WAX510D,2024-02-27,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA116405,Pioneer Corporation,DISPLAY AUDIO,AVH-0039ZT,2024-02-27,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA97538,The Chamberlain Group LLC,MYQ Smart garage Door Controller,"001D9612-3, 001D9612-2",2024-02-27,Other,2.4 GHz,n,True,False,False,False
WFA130053,"Changsha Xizhen Electronics Technology Co., Ltd.",AirTouch Smart AC Bridge,657261,2024-02-26,Smart Home,2.4 GHz,n,True,False,False,False
WFA129863,Signify,WiZ RGB LED Strip,9290041266,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA130077,TCL Communication Ltd.,T433D,T433D,2024-02-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130021,Signify,Wi-Fi Ceiling,9290041111,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129861,Signify,WiZ RGB LED Strip,9290041264,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA130044,Cambium Networks Ltd.,XE3-4TN Three Radio Tri-band Wi-Fi 6/6E Outdoor Access Point,XE3-4TN,2024-02-26,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129862,Signify,WiZ RGB LED Strip,9290041265,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129867,Signify,WiZ RGB LED Strip,9290041271,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129868,Signify,WiZ RGB LED Strip,9290041272,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129864,Signify,WiZ RGB LED Strip,9290041268,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129860,Signify,WiZ RGB LED Strip,9290041261,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129865,Signify,WiZ RGB LED Strip,9290041269,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA130020,Signify,Wi-Fi Ceiling,9290041110,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA130019,Signify,Wi-Fi Ceiling,9290041109,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129866,Signify,WiZ RGB LED Strip,9290041270,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA122260,"Harman International Industries, Inc.",NTG7Q,NTG7Q,2024-02-26,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129424,"FIH Co., Ltd.",Gabb Phone 3,GP3,2024-02-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130078,TCL Communication Ltd.,T433E,T433E,2024-02-26,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129859,Signify,WiZ RGB LED Strip,9290041260,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129857,Signify,WiZ RGB LED Strip,9290041258,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA130054,D & M Holdings Inc.,Single Zone Amp,MODEL M1,2024-02-26,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129858,Signify,WiZ RGB LED Strip,9290041259,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA130018,Signify,Wi-Fi Ceiling,9290041108,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129856,Signify,WiZ RGB LED Strip,9290041257,2024-02-26,Other,2.4 GHz,n,True,False,False,False
WFA129357,TCL Communication Ltd.,T435D,T435D,2024-02-26,Phones,2.4 GHz,n,True,False,False,False
WFA129791,"Beijing Xiaomi Electronics Co., Ltd.",Xiaomi Router 10000,RC01,2024-02-23,Routers,2.4 GHz; 5 GHz,"n, ac, 6, 7",True,True,True,True
WFA130047,Blu-Castle Iberia S.L,DOCSIS3.0 eMTA WiFi Gateway,BC-RT905,2024-02-22,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130006,Shenzhen Transsion Holdings Ltd.,Mobile Phone,CL7s,2024-02-21,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130007,Shenzhen Transsion Holdings Ltd.,Mobile Phone,X6851B,2024-02-21,Phones,2.4 GHz; 5 GHz,n,True,False,False,False
WFA129477,Midea Group,Midea IoT Module,MWB-L-WB01-1T,2024-02-21,Smart Home,2.4 GHz,n,True,False,False,False
WFA130010,Hyundai Mobis,ccNC Lite_GL3 PE,ccNC Lite_GL3 PE,2024-02-21,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130008,Shenzhen Transsion Holdings Ltd.,Mobile Phone,X6852,2024-02-21,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130009,Hyundai Mobis,ccNC GL3 PE,ccNC GL3 PE,2024-02-21,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130016,Signify,HALO Smart Motion Wi-Fi LED Floodlight with WiZ,ESF2ARGBWMBL-WiZ;ESF2ARGBWMW-WiZ,2024-02-21,Other,2.4 GHz,n,True,False,False,False
WFA128771,Audiovox Corporation,Evolve SLS 10 Monitor,620105,2024-02-20,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA130001,Signify,Smart plug (Type J – Switzerland),9290041275,2024-02-20,Other,2.4 GHz,n,True,False,False,False
WFA129372,Ubiquiti Inc.,UniFi Mobile Router Industrial,UMR-Industrial,2024-02-20,Routers,2.4 GHz,n,True,False,False,False
WFA100617,"HF. Radio Communication Technology Co., Ltd.",DOCSIS3.0 eMTA WiFi Gateway,RTCD905_H6W4,2024-02-19,Routers,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA111312,D & M Holdings Inc.,AV SURROUND RECEIVER,AVR-S760H,2024-02-19,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129946,Fiberhome Technologies Group Corporation,Wireless Router,SR3141M(AP),2024-02-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129947,Fiberhome Technologies Group Corporation,GPON ONU,HG6243F(ONU),2024-02-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA119745,Ruijie Networks,RG-WS Series WLAN Controller and RG-AP880-AR  AP,RG-AP880-AR,2024-02-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA86529,"Huawei Technologies Co., Ltd.",LTE CPE,B311-521,2024-02-19,Routers,2.4 GHz,n,True,False,False,False
WFA119042,H3C,H3C WA6526E WLAN AP with H3C WX Series WLAN Controller,H3C WA6526E WLAN AP,2024-02-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA119078,H3C,H3C WA6520-HI WLAN AP with H3C WX Series WLAN Controller,H3C WA6520-HI WLAN AP,2024-02-19,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA123296,Motorola Mobility LLC,XT2335-4,XT2335-4,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA125314,Motorola Mobility LLC,XT2335-5,XT2335-5,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA125315,Motorola Mobility LLC,XT2335-6,XT2335-6,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA124107,Motorola Mobility LLC,XT2313-3,XT2313-3,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA124109,Motorola Mobility LLC,XT2313-6,XT2313-6,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA124108,Motorola Mobility LLC,XT2313-4,XT2313-4,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA127068,Motorola Mobility LLC,XT2347-1,XT2347-1,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA125977,Renesas Electronics,Denali RRQ66620,RRQ66620,2024-02-16,Other,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA127069,Motorola Mobility LLC,XT2347-2,XT2347-2,2024-02-16,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129976,Seiko Epson Corporation,Multimedia Projector[EF-15 series],EF-15E,2024-02-16,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129114,Cambium Networks Ltd.,XE3-4 Three Radio Tri Band Wi-Fi 6E 4x4 Indoor Access Point,XE3-4,2024-02-15,Routers,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129789,"Kaonbroadband CO., LTD.",AP Router,AR5344,2024-02-15,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA128706,TCL Communication Ltd.,T614D,T614D,2024-02-15,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129957,LG Electronics,MIB3 OI MQB Classic NAR,MIB3 OI MQB Classic NAR,2024-02-14,Other,2.4 GHz,n,True,False,False,False
WFA129959,"T-Mobile, USA Inc.",T-Mobile Internet Wi-Fi Mesh Access Point,WE620443-T0,2024-02-14,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA123294,Motorola Mobility LLC,XT2335-2,XT2335-2,2024-02-14,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA123295,Motorola Mobility LLC,XT2335-3,XT2335-3,2024-02-14,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129955,LG Electronics,MIB3 OI MQB Classic NAR,MIB3 OI MQB Classic NAR,2024-02-14,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129956,LG Electronics,MIB3 OI MQB Classic NAR,MIB3 OI MQB Classic NAR,2024-02-14,Other,5 GHz,"n, ac",True,True,False,False
WFA129961,TCL Communication Ltd.,T613K,T613K,2024-02-12,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129081,Samsung Electronics,SCG25,SCG25,2024-02-12,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA129968,"Zhuhai Pantum Electronics Co., Ltd.",BM4200 Series Laser Printer,PT21B2C-S1A-01,2024-02-12,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA120650,Seiko Epson Corporation,Streaming Media Player,DTP9733,2024-02-12,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129960,TCL Communication Ltd.,T613P,T613P,2024-02-12,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129958,TCL Communication Ltd.,T702W,T702W,2024-02-12,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129815,"Home Depot Product Authority, LLC",Smart Home Alarm System,SSCGA00CWBP4,2024-02-12,Smart Home,2.4 GHz,n,True,False,False,False
WFA119840,H3C,H3C WA6320H-HI WLAN AP with H3C WX Series WLAN Controller,H3C WA6320H-HI WLAN AP,2024-02-12,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129969,"Zhuhai Pantum Electronics Co., Ltd.",BM4200 Series Laser Printer,PT21B3C-S1A-02,2024-02-12,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA128739,Samsung Electronics,SC-51E,SC-51E,2024-02-12,Phones,2.4 GHz; 5 GHz; 6 GHz,"n, ac, 6",True,True,True,False
WFA125006,LG Electronics,ICAS3 GP,ICAS3 GP,2024-02-07,Other,2.4 GHz,n,True,False,False,False
WFA125005,LG Electronics,ICAS3 GP,ICAS3 GP,2024-02-07,Other,5 GHz,"n, ac",True,True,False,False
WFA79204,"Espressif Systems (Shanghai) Co., Ltd.",WI-FI & Bluetooth Internet of Things Module,ESP32-SOLO-1,2024-02-07,Other,2.4 GHz,n,True,False,False,False
WFA129390,Schok LLC,Schok Volt SV67Q,SV67332,2024-02-07,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129531,"KAON Group Co., Ltd.",Etisalat AI STB,KSTB4181,2024-02-07,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA125002,LG Electronics,ICAS3 GP,ICAS3 GP,2024-02-07,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA116401,"Espressif Systems (Shanghai) Co., Ltd.",Wi-Fi&Bluetooth Internet of Things module,ESP32-S3-WROOM-1,2024-02-07,Other,2.4 GHz,n,True,False,False,False
WFA129301,"Zhuhai Pantum Electronics Co., Ltd.",BP4200 series laser printer,PT21B1C-S1A-01,2024-02-06,Computers & Accessories,2.4 GHz; 5 GHz,n,True,False,False,False
WFA129907,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SLGDE4AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129936,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE0AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129937,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE1AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129938,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE2AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129940,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE4AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129941,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE5AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129942,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN0WX,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129943,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN2WX,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129811,Seiko Epson Corporation,Epson Single Functions [EP-C7000 (Wi-Fi 5) series],EP-C7000,2024-02-06,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA119887,Zyxel Communications Corporation,802.11ax (WiFi 6) Dual-Radio Unified Access Point,WAX610D,2024-02-06,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129945,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN3WX,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129944,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CK-CT1FN1WX,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129939,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CN-SS1DE3AJA,2024-02-06,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129809,Seiko Epson Corporation,Epson All-In-Ones [EM-C7100 (Wi-Fi 5) series],EM-C7100,2024-02-06,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129805,Seiko Epson Corporation,Epson All-In-Ones [EM-C8100 (Wi-Fi 5) series],EM-C8100,2024-02-06,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA120421,Vantiva,FGA2235,FGA2235MAG,2024-02-05,Routers,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA79216,Premium Audio Company Technology Center K.K.,Wireless Audio System,P-80,2024-02-05,"Gaming, Media & Music",2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129807,Seiko Epson Corporation,Epson Single Functions [PX-S8010X (Wi-Fi 5) series],PX-S8010X,2024-02-05,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129808,Seiko Epson Corporation,Epson All-In-Ones [PX-M7120F (Wi-Fi 5) series],PX-M7120F,2024-02-05,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129810,Seiko Epson Corporation,Epson Single Functions [PX-S7120 (Wi-Fi 5) series],PX-S7120,2024-02-05,Computers & Accessories,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129825,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CL-MH6FN0AX,2024-02-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129826,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CL-MH6FN0FX,2024-02-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129827,"Panasonic Automotive Systems Co., Ltd.",Car Audio System,CL-MH6EJ0AL,2024-02-05,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129806,Seiko Epson Corporation,Epson All-In-Ones [EM-C8100 (Wi-Fi 4) series],EM-C8100,2024-02-05,Computers & Accessories,2.4 GHz,n,True,False,False,False
WFA129598,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,Z2351N,2024-02-05,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129744,"Shenzhen SDMC Technology Co., Ltd",K3,DV8919,2024-02-05,Televisions & Set Top Boxes,2.4 GHz; 5 GHz,"n, ac, 6",True,True,True,False
WFA129599,ZTE Corporation,5G Multi-Mode Digital Mobile Phone,Z2352N,2024-02-05,Phones,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
WFA129851,"Panasonic Automotive Systems Co., Ltd.",Car Navigation System,CN-CE01WD,2024-02-02,Other,2.4 GHz; 5 GHz,"n, ac",True,True,False,False
